timeframe,strategy,atr_sl,rr,score,trades,return_pct,max_dd_pct,profit_factor,win_rate
M3,ema_21_55,2.5,3.0,0.3480265965427206,50,-10.1,20.73,0.743,0.2
M1,mfi_reversal,2.5,3.0,0.34706315304646107,116,-16.11,21.34,0.814,0.216
M30,roc_momentum_12,2.5,3.0,0.3402493177628191,39,-10.84,15.81,0.629,0.179
H3,williams_r_reversal,2.0,2.0,0.3303948541509709,192,-12.93,27.07,0.893,0.312
M15,di_cross,2.5,2.5,0.32655959649048116,78,-14.66,19.45,0.738,0.231
M1,roc_momentum_12,2.0,2.0,0.3227001863866159,361,-15.23,28.13,0.936,0.321
M1,williams_r_reversal,2.5,3.0,0.31833108237357904,150,-14.86,24.31,0.859,0.227
M5,ichimoku_tk_cross,2.5,3.0,0.31102401347800335,164,-9.83,29.41,0.93,0.238
D1,roc_momentum_12,2.5,3.0,0.3046946335851136,40,-11.73,15.95,0.625,0.175
M30,macd_hist_turn,2.0,2.0,0.29426323198499615,67,-15.28,16.95,0.66,0.254
M30,macd_cross,2.0,2.0,0.29426323198499615,67,-15.28,16.95,0.66,0.254
M30,rsi50_cross+HTF_EMA55,2.5,2.5,0.2864463759117867,41,-12.55,14.68,0.587,0.195
W1,ema_9_21,2.0,2.0,0.2824006054208127,8,-4.93,4.93,0.282,0.125
H1,mfi_reversal+HTF_EMA55,2.5,2.5,0.2735047805390095,183,-15.76,25.76,0.873,0.262
H4,ema_21_55,2.5,2.5,0.2720633893804628,37,-12.07,14.61,0.575,0.189
M5,macd_cross+HTF_EMA55,2.0,2.0,0.2681167298477447,423,-6.94,34.25,0.977,0.331
M5,macd_hist_turn+HTF_EMA55,2.0,2.0,0.2681167298477447,423,-6.94,34.25,0.977,0.331
M1,cci_100_cross+HTF_EMA55,2.5,2.5,0.26684040537594256,235,-9.84,31.26,0.944,0.277
H4,mfi_reversal,2.5,3.0,0.258255493564715,51,-14.45,16.1,0.632,0.176
W1,stoch_cross,2.5,3.0,0.25679527740445524,10,-5.91,6.79,0.332,0.1
H2,aroon_cross_25,2.0,2.0,0.25620004211484515,135,-15.01,25.16,0.833,0.296
H2,rsi_trend_pullback+HTF_EMA55,2.0,2.0,0.25367366534987956,153,-15.17,26.01,0.854,0.301
H2,di_cross+HTF_EMA55,2.5,3.0,0.24548655207327796,99,-15.06,23.27,0.802,0.212
H4,volume_spike_break,2.5,3.0,0.24466824063051823,96,-15.86,21.66,0.77,0.208
D1,psar_flip,2.5,3.0,0.24261998245285366,45,-12.66,17.58,0.643,0.178
H1,cci_100_cross,2.0,2.0,0.24132088743597632,610,-6.81,35.09,0.983,0.333
M5,volume_spike_break,2.5,2.5,0.2337119046619151,227,-14.96,28.21,0.905,0.269
M5,psar_flip,2.5,2.5,0.23329861144394728,211,-10.02,31.71,0.941,0.275
M5,ema_21_55,2.0,2.0,0.23149662527940387,270,-10.99,31.61,0.935,0.322
M3,ichimoku_tk_cross,2.0,2.0,0.23131005268250276,91,-15.49,21.9,0.749,0.275
H2,di_cross+HTF_EMA55,2.0,2.0,0.22166880377439346,162,-17.73,25.0,0.839,0.296
H2,stoch_cross,2.0,2.0,0.20522350539822592,339,-11.59,32.25,0.944,0.324
M30,rsi_trend_pullback+HTF_EMA55,2.5,2.5,0.20105048313377616,39,-13.82,13.82,0.539,0.179
M5,volume_spike_break,2.5,3.0,0.19696750695651816,213,-11.37,30.97,0.927,0.239
H1,stoch_cross,2.0,2.0,0.1758972094067183,707,-13.92,32.97,0.969,0.33
H4,sma_50_200+HTF_EMA55,2.0,2.0,0.1572688502665865,18,-8.73,10.52,0.387,0.167
M30,rsi_trend_pullback+HTF_EMA55,2.5,3.0,0.15221914685345755,34,-13.38,13.38,0.508,0.147
M1,rsi50_cross,2.0,2.0,0.1443966281840733,359,-23.24,26.72,0.895,0.312
M3,stoch_cross,2.5,2.5,0.1340336351210875,59,-16.14,18.12,0.631,0.203
M3,ema_21_55+HTF_EMA55,2.5,3.0,0.13192327756682778,47,-10.94,23.04,0.704,0.191
D1,stoch_cross,2.0,2.0,0.1218032118138005,161,-19.35,25.31,0.814,0.292
H2,williams_r_reversal,2.5,2.5,0.12101623569416951,136,-19.77,23.64,0.789,0.243
H1,stoch_cross,2.5,2.5,0.11410510927880216,312,-19.53,28.93,0.908,0.269
M1,roc_momentum_12+HTF_EMA55,2.0,2.0,0.11404742578550217,298,-9.45,35.33,0.953,0.326
D1,psar_flip,2.5,2.5,0.10384008783265966,50,-14.37,18.87,0.617,0.2
M30,cci_100_cross,2.5,2.5,0.09657887227287189,46,-13.9,17.83,0.584,0.196
H4,sma_50_200,2.5,3.0,0.0893442573271758,28,-11.57,14.15,0.478,0.143
H1,rsi50_cross,2.0,2.0,0.08355886828127049,466,-13.57,34.62,0.961,0.326
H1,donchian_20,2.0,2.0,0.05468137945214108,693,-12.06,36.28,0.972,0.33
M1,psar_flip+HTF_EMA55,2.0,2.0,0.04056765170758947,303,-13.89,34.15,0.933,0.32
M5,volume_spike_break,2.0,2.0,0.016863422487111812,297,-18.83,31.19,0.898,0.313
M5,adx_donchian_20_strict,2.0,2.0,0.006690916759727467,360,-14.37,34.56,0.93,0.322
M30,williams_r_reversal,2.0,2.0,0.002282011110138704,84,-19.53,21.11,0.662,0.25
D1,rsi50_cross,2.5,3.0,-0.0008121552533946891,41,-12.61,20.78,0.603,0.171
M30,ichimoku_tk_cross,2.5,2.5,-0.005615292296518831,40,-14.68,16.69,0.518,0.175
M15,williams_r_reversal,2.0,2.0,-0.006355035255329378,145,-20.81,26.04,0.785,0.283
H2,aroon_cross_25,2.5,2.5,-0.008672032549209022,110,-21.1,23.02,0.725,0.227
M30,supertrend_flip,2.5,2.5,-0.011615268557615119,36,-14.22,15.85,0.491,0.167
D1,mfi_reversal+HTF_EMA55,2.5,3.0,-0.025368088907024043,12,-7.78,8.65,0.26,0.083
M15,rsi50_cross+HTF_EMA55,2.0,2.0,-0.0315485449417828,132,-17.49,28.08,0.789,0.288
M5,sma_50_200,2.0,2.0,-0.037263651280682986,105,-22.06,22.06,0.689,0.257
M15,di_cross,2.0,2.0,-0.04987297503836971,123,-19.84,26.49,0.767,0.276
M15,ichimoku_tk_cross,2.5,3.0,-0.05236114095695754,59,-17.87,20.12,0.613,0.169
M3,stoch_cross,2.5,3.0,-0.0545641172850385,49,-16.1,19.98,0.592,0.163
M1,ema_50_200,2.5,3.0,-0.05872331736113909,70,-13.84,26.99,0.734,0.2
H4,bb_breakout,2.5,3.0,-0.07173001953215856,96,-19.12,24.48,0.718,0.198
H1,roc_momentum_12,2.0,2.0,-0.08771048587910729,497,-19.63,34.62,0.937,0.322
H1,di_cross,2.5,3.0,-0.0935184567924289,249,-15.26,34.82,0.917,0.237
H4,keltner_break,2.5,2.5,-0.10228451371419839,90,-18.91,24.98,0.707,0.222
D1,williams_r_reversal,2.5,2.5,-0.11333215907842704,80,-19.22,23.81,0.678,0.212
D1,mfi_reversal+HTF_EMA55,2.5,2.5,-0.12077642355574322,12,-8.23,8.65,0.217,0.083
M5,sma_50_200+HTF_EMA55,2.0,2.0,-0.13363809414074002,96,-21.99,23.27,0.672,0.25
M30,roc_momentum_12,2.5,2.5,-0.141218382737112,41,-15.54,17.98,0.491,0.171
M30,aroon_cross_25,2.5,3.0,-0.15145090943955042,32,-15.06,15.06,0.42,0.125
D1,williams_r_reversal,2.5,3.0,-0.15965949606736934,54,-16.99,21.76,0.592,0.167
H4,sma_50_200,2.5,2.5,-0.16751120211213874,28,-13.28,15.39,0.398,0.143
H3,stoch_cross,2.0,2.0,-0.17072494631307208,224,-26.72,28.0,0.809,0.29
H1,stoch_cross,2.5,3.0,-0.17546511386712027,229,-24.53,29.91,0.85,0.223
H1,rsi50_cross,2.5,3.0,-0.191185341140038,210,-18.89,34.01,0.886,0.229
M15,ema_9_21,2.5,3.0,-0.2036716269522435,85,-19.79,24.75,0.668,0.188
M5,cci_100_cross,2.5,3.0,-0.2627780303067054,273,-25.02,32.03,0.863,0.227
M5,mfi_reversal,2.5,2.5,-0.30256154140742203,196,-17.96,36.57,0.877,0.26
D1,stoch_cross,2.5,2.5,-0.3042980220661796,101,-22.18,27.28,0.697,0.218
H1,di_cross,2.0,2.0,-0.341224578287261,446,-23.9,36.79,0.909,0.316
H1,ema_12_26,2.0,2.0,-0.42423571816722977,383,-21.11,39.49,0.907,0.316
M5,cci_100_cross,2.5,2.5,-0.46384964653393723,301,-29.53,33.54,0.838,0.256
D1,mfi_reversal,2.0,2.0,-0.47065392556734303,70,-22.56,24.08,0.539,0.214
M15,di_cross,2.5,3.0,-0.4725506623756671,73,-22.77,24.97,0.575,0.164
M5,rsi50_cross,2.5,3.0,-0.5339558548069268,144,-25.81,32.51,0.754,0.201
M30,stoch_cross,2.0,2.0,-0.5372214847569978,89,-25.73,25.73,0.576,0.225
H1,psar_flip,2.0,2.0,-0.5425327457713104,541,-28.28,39.22,0.913,0.316
M1,ema_21_55,2.5,2.5,-0.6378115834370481,145,-29.22,31.89,0.715,0.221
M5,macd_hist_turn,2.5,2.5,-0.6459928794947757,192,-25.68,37.94,0.821,0.245
M5,macd_cross,2.5,2.5,-0.6459928794947757,192,-25.68,37.94,0.821,0.245
M1,mfi_reversal,2.5,2.5,-0.6549262445883645,157,-30.36,31.71,0.713,0.223
H4,sma_50_200+HTF_EMA55,2.5,3.0,-0.6990158991137437,18,-13.18,15.71,0.161,0.056
H4,sma_50_200+HTF_EMA55,2.5,2.5,-0.7611165606839084,18,-13.6,15.71,0.134,0.056
M1,ema_21_55,2.5,3.0,-0.778933975016618,142,-30.07,34.01,0.714,0.19
M5,aroon_cross_25,2.0,2.0,-0.8060050711381272,253,-32.52,36.97,0.775,0.285
D1,mfi_reversal,2.5,2.5,-0.8338518177409276,49,-22.06,25.82,0.413,0.143
M1,macd_cross,2.0,2.0,-0.8821418000802,389,-36.02,39.89,0.842,0.298
M1,macd_hist_turn,2.0,2.0,-0.8821418000802,389,-36.02,39.89,0.842,0.298
M1,mfi_reversal,2.0,2.0,-0.8866225846776776,240,-31.76,38.57,0.768,0.283
D1,mfi_reversal,2.5,3.0,-0.9436584075116492,42,-23.18,23.18,0.316,0.095
M5,psar_flip,2.5,3.0,-0.9833651080080029,182,-33.18,37.98,0.74,0.198
M5,bb_breakout,2.0,2.0,-1000000000.0,531,13.47,40.5,1.029,0.345
M15,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,ichimoku_tk_cross,2.0,2.0,-1000000000.0,7,-6.79,6.79,0.0,0.0
M15,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,rsi50_cross,2.5,3.0,-1000000000.0,5,-4.9,4.9,0.0,0.0
W1,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,rsi_trend_pullback,2.5,2.5,-1000000000.0,4,-0.54,1.99,0.82,0.25
W1,macd_hist_turn,2.5,3.0,-1000000000.0,4,-3.94,3.94,0.0,0.0
W1,di_cross,2.5,2.5,-1000000000.0,7,-3.5,3.94,0.412,0.143
W1,rsi_trend_pullback,2.5,3.0,-1000000000.0,4,-0.06,1.99,0.98,0.25
W1,roc_momentum_12,2.5,2.5,-1000000000.0,6,-2.52,3.94,0.488,0.167
W1,keltner_break,2.5,2.5,-1000000000.0,6,4.49,1.99,2.487,0.5
W1,keltner_break,2.5,3.0,-1000000000.0,6,1.91,1.99,1.471,0.333
W1,roc_momentum_12,2.5,3.0,-1000000000.0,4,-3.94,3.94,0.0,0.0
M30,sma_50_200,2.0,2.0,-1000000000.0,14,3.92,3.94,1.486,0.429
M30,mfi_reversal+HTF_EMA55,2.5,3.0,-1000000000.0,19,0.71,6.79,1.049,0.263
M30,mfi_reversal+HTF_EMA55,2.5,2.5,-1000000000.0,19,-1.71,6.79,0.879,0.263
W1,keltner_break,2.0,2.0,-1000000000.0,7,1.94,1.99,1.48,0.429
M30,ema_50_200+HTF_EMA55,2.5,3.0,-1000000000.0,17,2.76,7.73,1.228,0.294
M30,ema_50_200,2.5,3.0,-1000000000.0,17,2.76,7.73,1.228,0.294
M30,ema_50_200+HTF_EMA55,2.0,2.0,-1000000000.0,17,7.03,3.94,1.758,0.471
M5,bb_mean_revert,2.0,2.0,-1000000000.0,1,2.0,0.0,200000000000.0,1.0
M30,ema_50_200,2.0,2.0,-1000000000.0,17,7.03,3.94,1.758,0.471
M5,stoch_cross,2.0,2.0,-1000000000.0,619,-14.87,45.16,0.968,0.328
M5,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M30,ema_50_200,2.5,2.5,-1000000000.0,17,7.5,3.94,1.742,0.412
M5,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M5,bb_mean_revert,2.5,2.5,-1000000000.0,1,-1.0,1.0,0.0,0.0
M5,bb_mean_revert,2.5,3.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
M5,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H2,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H2,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,mfi_reversal+HTF_EMA55,2.5,3.0,-1000000000.0,27,0.59,5.85,1.03,0.259
M5,macd_hist_turn,2.5,3.0,-1000000000.0,172,-34.4,42.7,0.736,0.192
M30,bb_mean_revert,2.0,2.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
M30,bb_mean_revert,2.5,2.5,-1000000000.0,1,2.5,0.0,249999999999.998,1.0
M3,sma_50_200+HTF_EMA55,2.0,2.0,-1000000000.0,15,-5.94,7.75,0.488,0.2
M3,sma_50_200+HTF_EMA55,2.5,2.5,-1000000000.0,15,2.32,4.02,1.235,0.333
M30,sma_50_200,2.5,2.5,-1000000000.0,13,0.84,5.42,1.095,0.308
M30,sma_50_200,2.5,3.0,-1000000000.0,13,-1.18,4.96,0.88,0.231
M30,sma_50_200+HTF_EMA55,2.0,2.0,-1000000000.0,14,3.92,3.94,1.486,0.429
M30,sma_50_200+HTF_EMA55,2.5,2.5,-1000000000.0,13,0.84,5.42,1.095,0.308
M1,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,ema_50_200,2.0,2.0,-1000000000.0,2,0.98,1.0,1.98,0.5
W1,ema_21_55,2.5,3.0,-1000000000.0,3,0.95,1.0,1.471,0.333
W1,ema_21_55,2.5,2.5,-1000000000.0,3,0.46,1.0,1.228,0.333
M1,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M1,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,adx_rising_break_20,2.5,2.5,-1000000000.0,7,-0.09,4.9,0.983,0.286
W1,aroon_cross_25,2.5,3.0,-1000000000.0,4,-3.94,3.94,0.0,0.0
W1,williams_r_reversal,2.5,2.5,-1000000000.0,7,-3.5,5.85,0.402,0.143
W1,volume_spike_break,2.5,3.0,-1000000000.0,4,-3.94,3.94,0.0,0.0
W1,volume_spike_break,2.5,2.5,-1000000000.0,4,-0.54,2.97,0.817,0.25
W1,aroon_cross_25,2.0,2.0,-1000000000.0,5,0.95,1.99,1.316,0.4
M1,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M1,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M1,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,volume_spike_break,2.0,2.0,-1000000000.0,4,-1.03,2.97,0.653,0.25
W1,ichimoku_tk_cross,2.5,3.0,-1000000000.0,6,-5.85,5.85,0.0,0.0
W1,williams_r_reversal,2.5,3.0,-1000000000.0,6,-5.85,5.85,0.0,0.0
W1,aroon_cross_25,2.5,2.5,-1000000000.0,5,1.94,1.99,1.643,0.4
W1,ichimoku_tk_cross,2.5,2.5,-1000000000.0,6,-5.85,5.85,0.0,0.0
M3,volume_spike_break,2.5,3.0,-1000000000.0,24,12.22,6.85,1.786,0.375
M3,volume_spike_break,2.5,2.5,-1000000000.0,27,11.72,7.3,1.715,0.407
M5,donchian_20,2.5,2.5,-1000000000.0,342,0.23,41.2,1.001,0.289
H2,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H2,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H2,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
H2,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M5,cci_100_cross,2.0,2.0,-1000000000.0,580,-32.7,52.96,0.915,0.314
M15,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M15,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,ema_12_26,2.0,2.0,-1000000000.0,6,-3.0,3.0,0.393,0.167
W1,adx_rising_break_20,2.5,3.0,-1000000000.0,7,0.89,4.9,1.171,0.286
M5,macd_cross,2.5,3.0,-1000000000.0,172,-34.4,42.7,0.736,0.192
H4,bb_mean_revert,2.0,2.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
M15,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M15,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H1,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M15,ema_50_200+HTF_EMA55,2.5,3.0,-1000000000.0,24,12.22,4.96,1.791,0.375
M15,ema_50_200+HTF_EMA55,2.5,2.5,-1000000000.0,24,23.42,2.97,2.92,0.542
M30,ema_50_200+HTF_EMA55,2.5,2.5,-1000000000.0,17,7.5,3.94,1.742,0.412
M3,sma_50_200,2.5,2.5,-1000000000.0,15,2.32,4.02,1.235,0.333
M3,sma_50_200,2.5,3.0,-1000000000.0,15,0.77,4.9,1.071,0.267
M3,sma_50_200,2.0,2.0,-1000000000.0,15,-5.94,7.75,0.488,0.2
H1,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
H1,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,sma_50_200+HTF_EMA55,2.5,3.0,-1000000000.0,15,0.77,4.9,1.071,0.267
M3,ema_9_21+HTF_EMA55,2.5,3.0,-1000000000.0,33,6.66,7.73,1.29,0.303
M5,donchian_20,2.0,2.0,-1000000000.0,630,-19.09,43.05,0.953,0.325
M3,aroon_cross_25,2.5,2.5,-1000000000.0,26,12.85,4.9,1.84,0.423
H1,bb_mean_revert,2.0,2.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
M3,williams_r_reversal+HTF_EMA55,2.5,3.0,-1000000000.0,29,11.03,10.47,1.545,0.345
M3,volume_spike_break+HTF_EMA55,2.5,2.5,-1000000000.0,24,11.21,6.36,1.778,0.417
M3,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,supertrend_flip,2.5,3.0,-1000000000.0,34,-2.45,5.85,0.903,0.235
M3,rsi_trend_pullback,2.5,3.0,-1000000000.0,32,3.55,7.94,1.155,0.281
M3,roc_momentum_12+HTF_EMA55,2.5,3.0,-1000000000.0,31,0.53,7.78,1.024,0.258
M3,keltner_break+HTF_EMA55,2.5,3.0,-1000000000.0,34,14.29,10.47,1.617,0.353
M3,rsi50_cross+HTF_EMA55,2.5,2.5,-1000000000.0,28,18.56,4.9,2.16,0.464
M3,mfi_reversal+HTF_EMA55,2.0,2.0,-1000000000.0,32,3.73,5.04,1.18,0.375
M3,mfi_reversal+HTF_EMA55,2.5,2.5,-1000000000.0,27,4.22,5.42,1.226,0.333
M3,stoch_cross+HTF_EMA55,2.5,3.0,-1000000000.0,33,6.66,8.65,1.282,0.303
M3,di_cross,2.5,2.5,-1000000000.0,30,1.12,9.64,1.051,0.3
M3,di_cross,2.5,3.0,-1000000000.0,30,-2.4,15.71,0.901,0.233
M3,rsi_trend_pullback+HTF_EMA55,2.5,3.0,-1000000000.0,33,2.51,9.78,1.106,0.273
M3,volume_spike_break+HTF_EMA55,2.5,3.0,-1000000000.0,22,14.5,5.91,2.074,0.409
H3,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H3,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M30,bb_mean_revert,2.5,3.0,-1000000000.0,1,3.0,0.0,300000000000.0,1.0
H1,rsi50_cross,2.5,2.5,-1000000000.0,264,-19.85,41.25,0.898,0.265
M30,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M30,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M30,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H3,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H3,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,rsi50_cross+HTF_EMA55,2.5,3.0,-1000000000.0,22,5.78,6.79,1.39,0.318
M3,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
H3,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H3,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H1,bb_mean_revert,2.5,2.5,-1000000000.0,1,-1.0,1.0,0.0,0.0
H1,bb_mean_revert,2.5,3.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
M3,ema_50_200,2.5,3.0,-1000000000.0,13,2.82,4.0,1.308,0.308
M3,ema_50_200,2.5,2.5,-1000000000.0,13,8.09,2.97,2.118,0.462
M3,adx_donchian_55+HTF_EMA55,2.5,2.5,-1000000000.0,31,15.04,6.36,1.784,0.419
M3,adx_donchian_55+HTF_EMA55,2.5,3.0,-1000000000.0,26,19.05,8.65,2.187,0.423
M3,adx_donchian_55,2.5,3.0,-1000000000.0,26,19.05,8.65,2.187,0.423
M3,adx_donchian_55,2.5,2.5,-1000000000.0,31,15.04,6.36,1.784,0.419
M3,mfi_reversal,2.5,3.0,-1000000000.0,27,4.66,5.01,1.237,0.296
M3,adx_donchian_20+HTF_EMA55,2.5,3.0,-1000000000.0,26,19.05,6.79,2.213,0.423
M3,psar_flip+HTF_EMA55,2.5,2.5,-1000000000.0,32,6.24,6.79,1.289,0.344
M3,aroon_cross_25+HTF_EMA55,2.5,3.0,-1000000000.0,16,12.35,3.94,2.324,0.438
M3,mfi_reversal,2.5,2.5,-1000000000.0,28,6.82,5.42,1.364,0.357
M3,psar_flip+HTF_EMA55,2.5,3.0,-1000000000.0,28,7.8,6.79,1.403,0.321
M3,aroon_cross_25+HTF_EMA55,2.5,2.5,-1000000000.0,18,14.09,3.94,2.462,0.5
M3,aroon_cross_25+HTF_EMA55,2.0,2.0,-1000000000.0,30,19.26,3.03,2.245,0.533
M3,di_cross+HTF_EMA55,2.5,2.5,-1000000000.0,34,11.62,5.85,1.522,0.382
M3,aroon_cross_25,2.5,3.0,-1000000000.0,22,5.78,4.9,1.382,0.318
M3,di_cross+HTF_EMA55,2.5,3.0,-1000000000.0,29,11.03,6.79,1.54,0.345
W1,psar_flip,2.5,3.0,-1000000000.0,3,-2.97,2.97,0.0,0.0
M15,ema_50_200,2.5,2.5,-1000000000.0,24,23.42,2.97,2.92,0.542
W1,sma_50_200,2.5,3.0,-1000000000.0,2,1.97,1.0,2.97,0.5
W1,sma_50_200,2.0,2.0,-1000000000.0,2,0.98,1.0,1.98,0.5
W1,sma_50_200,2.5,2.5,-1000000000.0,2,1.48,1.0,2.475,0.5
W1,ema_12_26,2.5,3.0,-1000000000.0,6,-2.05,2.97,0.587,0.167
M3,ema_50_200+HTF_EMA55,2.0,2.0,-1000000000.0,13,4.97,3.94,1.709,0.462
M3,ema_12_26+HTF_EMA55,2.5,3.0,-1000000000.0,30,14.36,4.9,1.713,0.367
W1,mfi_reversal,2.5,3.0,-1000000000.0,7,-3.03,3.94,0.488,0.143
M3,ema_50_200+HTF_EMA55,2.5,3.0,-1000000000.0,13,2.82,4.0,1.308,0.308
M3,ema_50_200+HTF_EMA55,2.5,2.5,-1000000000.0,13,8.09,2.97,2.118,0.462
M3,triple_ema_pullback+HTF_EMA55,2.5,3.0,-1000000000.0,29,-1.41,10.57,0.935,0.241
M3,adx_donchian_20,2.5,3.0,-1000000000.0,29,15.52,7.73,1.834,0.379
M3,ema_12_26+HTF_EMA55,2.5,2.5,-1000000000.0,34,15.57,4.9,1.719,0.412
M3,triple_ema_pullback,2.5,3.0,-1000000000.0,31,-3.37,12.35,0.855,0.226
D1,bb_mean_revert,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
M3,ema_50_200,2.0,2.0,-1000000000.0,13,4.97,3.94,1.709,0.462
H4,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H4,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
H4,bb_mean_revert,2.5,3.0,-1000000000.0,1,-1.0,1.0,0.0,0.0
H4,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
H4,bb_mean_revert,2.5,2.5,-1000000000.0,1,-1.0,1.0,0.0,0.0
H1,stoch_cross+HTF_EMA55,2.0,2.0,-1000000000.0,513,3.93,40.96,1.009,0.339
M5,donchian_10,2.0,2.0,-1000000000.0,676,-1.73,40.62,0.997,0.336
M15,ema_50_200,2.5,3.0,-1000000000.0,24,12.22,4.96,1.791,0.375
D1,bb_mean_revert+HTF_EMA55,2.0,2.0,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,triple_ema_pullback,2.5,3.0,-1000000000.0,6,1.91,1.99,1.474,0.333
D1,bb_mean_revert+HTF_EMA55,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
D1,bb_mean_revert,2.5,3.0,-1000000000.0,0,0.0,0.0,0.0,0.0
D1,bb_mean_revert+HTF_EMA55,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
D1,bb_mean_revert,2.5,2.5,-1000000000.0,0,0.0,0.0,0.0,0.0
W1,ema_50_200,2.5,2.5,-1000000000.0,2,1.48,1.0,2.475,0.5
W1,psar_flip,2.5,2.5,-1000000000.0,6,-2.52,2.97,0.49,0.167
W1,macd_cross,2.5,2.5,-1000000000.0,4,-3.94,3.94,0.0,0.0
